id,perc_natural,alt_mean,conn_eco_mean,distance,fragmentada
1548,100.0,830.416666666667,4.10148168327217,14203.7720647602,0
1763,59.3167701863354,230.0,3.19902838983804,27852.3765360124,0
1763,59.3167701863354,230.0,3.19902838983804,27852.3765360124,0
1764,38.1201044386423,238.244680851064,3.03616651393675,27966.6960997187,0
1764,38.1201044386423,238.244680851064,3.03616651393675,27966.6960997187,0
1765,29.8573975044563,255.3125,2.94078265151978,28382.860335434,1
1765,29.8573975044563,255.3125,2.94078265151978,28382.860335434,1
1766,47.5935828877005,266.842105263158,2.43175433726311,28818.4272648184,0
1766,47.5935828877005,266.842105263158,2.43175433726311,28818.4272648184,0
1767,46.9723183391003,248.75,1.55673336737776,29281.3473603004,0
1767,46.9723183391003,248.75,1.55673336737776,29281.3473603004,0
1801,100.0,1123.67549249708,4.03064765100894,20788.6559034586,0
1801,100.0,1123.67549249708,4.03064765100894,20788.6559034586,0
1801,100.0,1123.67549249708,4.03064765100894,20788.6559034586,0
1802,100.0,1183.72727272727,4.02467650661851,19892.6836668085,0
1802,100.0,1183.72727272727,4.02467650661851,19892.6836668085,0
1802,100.0,1183.72727272727,4.02467650661851,19892.6836668085,0
1803,100.0,1116.0,4.02234172208645,19007.0911152394,0
1803,100.0,1116.0,4.02234172208645,19007.0911152394,0
1803,100.0,1116.0,4.02234172208645,19007.0911152394,0
1804,100.0,947.020202020202,4.02116083393893,18133.3990707291,0
1804,100.0,947.020202020202,4.02116083393893,18133.3990707291,0
1804,100.0,947.020202020202,4.02116083393893,18133.3990707291,0
1805,100.0,1099.95,4.02234964370728,17273.4134163929,0
1805,100.0,1099.95,4.02234964370728,17273.4134163929,0
1805,100.0,1099.95,4.02234964370728,17273.4134163929,0
1806,100.0,1086.66666666667,4.06309107405629,16487.7892580452,0
1806,100.0,1086.66666666667,4.06309107405629,16487.7892580452,0
1806,100.0,1086.66666666667,4.06309107405629,16487.7892580452,0
1806,100.0,1086.66666666667,4.06309107405629,16487.7892580452,0
1807,100.0,1100.0,4.06905884926136,16469.4919839443,0
1807,100.0,1100.0,4.06905884926136,16469.4919839443,0
1807,100.0,1100.0,4.06905884926136,16469.4919839443,0
1807,100.0,1100.0,4.06905884926136,16469.4919839443,0
1808,100.0,857.6,4.07934454841614,14799.4175101432,0
1808,100.0,857.6,4.07934454841614,14799.4175101432,0
1808,100.0,857.6,4.07934454841614,14799.4175101432,0
1809,100.0,785.35,4.08373735351562,14020.4638951369,0
1809,100.0,785.35,4.08373735351562,14020.4638951369,0
1809,100.0,785.35,4.08373735351562,14020.4638951369,0
1810,100.0,660.561224489796,4.10071500266796,13271.1739130396,0
1810,100.0,660.561224489796,4.10071500266796,13271.1739130396,0
1810,100.0,660.561224489796,4.10071500266796,13271.1739130396,0
1811,100.0,760.948275862069,4.11760658201295,12721.3111500207,0
1811,100.0,760.948275862069,4.11760658201295,12721.3111500207,0
1811,100.0,760.948275862069,4.11760658201295,12721.3111500207,0
2025,37.6470588235294,248.333333333333,3.2446270629698,27390.7093776798,0
2025,37.6470588235294,248.333333333333,3.2446270629698,27390.7093776798,0
2026,68.2407407407407,280.104166666667,3.23059770760683,27161.8333408143,0
2026,68.2407407407407,280.104166666667,3.23059770760683,27161.8333408143,0
2027,64.3709825528007,288.2,3.0737797501564,27479.1653370932,0
2027,64.3709825528007,288.2,3.0737797501564,27479.1653370932,0
2028,89.8071625344353,312.65,2.2828563375473,27928.8230233361,0
2028,89.8071625344353,312.65,2.2828563375473,27928.8230233361,0
2029,62.5668449197861,273.913043478261,0.918052292866989,28405.7067894243,0
2029,62.5668449197861,273.913043478261,0.918052292866989,28405.7067894243,0
2036,30.162703379224,311.25,0.583232931296031,32872.8834112331,0
2036,30.162703379224,311.25,0.583232931296031,32872.8834112331,0
2036,30.162703379224,311.25,0.583232931296031,32872.8834112331,0
2052,51.5151515151515,495.0,3.75514763999583,30790.4131172007,0
2052,51.5151515151515,495.0,3.75514763999583,30790.4131172007,0
2053,79.0584415584416,519.537037037037,3.97623417519367,29847.4714348318,0
2053,79.0584415584416,519.537037037037,3.97623417519367,29847.4714348318,0
2053,79.0584415584416,519.537037037037,3.97623417519367,29847.4714348318,0
2062,100.0,870.0,4.02944111824036,21296.8549762853,0
2062,100.0,870.0,4.02944111824036,21296.8549762853,0
2062,100.0,870.0,4.02944111824036,21296.8549762853,0
2063,100.0,1028.19672131148,4.03002577658978,20374.1670032478,0
2063,100.0,1028.19672131148,4.03002577658978,20374.1670032478,0
2063,100.0,1028.19672131148,4.03002577658978,20374.1670032478,0
2064,100.0,1138.6,4.02311081695557,19459.1194629032,0
2064,100.0,1138.6,4.02311081695557,19459.1194629032,0
2064,100.0,1138.6,4.02311081695557,19459.1194629032,0
2065,100.0,1090.3,4.02085963001251,18552.8428944688,0
2065,100.0,1090.3,4.02085963001251,18552.8428944688,0
2065,100.0,1090.3,4.02085963001251,18552.8428944688,0
2066,100.0,960.65,4.02118705043793,17656.6879301342,0
2066,100.0,960.65,4.02118705043793,17656.6879301342,0
2066,100.0,960.65,4.02118705043793,17656.6879301342,0
2067,100.0,1080.0,4.04227089881897,16772.2770623863,0
2067,100.0,1080.0,4.04227089881897,16772.2770623863,0
2067,100.0,1080.0,4.04227089881897,16772.2770623863,0
2067,100.0,1080.0,4.04227089881897,16772.2770623863,0
2068,100.0,1057.92452830189,4.07092490873414,16027.4972854075,0
2068,100.0,1057.92452830189,4.07092490873414,16027.4972854075,0
2068,100.0,1057.92452830189,4.07092490873414,16027.4972854075,0
2068,100.0,1057.92452830189,4.07092490873414,16027.4972854075,0
2069,100.0,1100.0,4.07887434959412,16168.1505781926,0
2069,100.0,1100.0,4.07887434959412,16168.1505781926,0
2069,100.0,1100.0,4.07887434959412,16168.1505781926,0
2069,100.0,1100.0,4.07887434959412,16168.1505781926,0
2070,100.0,762.1,4.09234482021332,14211.3062539431,0
2070,100.0,762.1,4.09234482021332,14211.3062539431,0
2070,100.0,762.1,4.09234482021332,14211.3062539431,0
2071,100.0,715.5,4.09677409420013,13398.2041572244,0
2071,100.0,715.5,4.09677409420013,13398.2041572244,0
2071,100.0,715.5,4.09677409420013,13398.2041572244,0
2072,100.0,759.8,4.10295442790985,12611.9992005221,0
2072,100.0,759.8,4.10295442790985,12611.9992005221,0
2072,100.0,759.8,4.10295442790985,12611.9992005221,0
2073,100.0,971.078431372549,4.11358400761396,12323.7113290245,0
2073,100.0,971.078431372549,4.11358400761396,12323.7113290245,0
2073,100.0,971.078431372549,4.11358400761396,12323.7113290245,0
2288,85.7605177993528,311.341463414634,3.26999509781305,26471.8825066166,0
2288,85.7605177993528,311.341463414634,3.26999509781305,26471.8825066166,0
2289,68.9623507805326,319.1,3.16183031921387,26582.3681116987,0
2289,68.9623507805326,319.1,3.16183031921387,26582.3681116987,0
2290,78.8797061524334,335.0,1.95350217342886,27046.5248606861,0
2290,78.8797061524334,335.0,1.95350217342886,27046.5248606861,0
2291,77.6292335115864,297.5,1.03840378261882,27695.7154143187,0
2291,77.6292335115864,297.5,1.03840378261882,27695.7154143187,0
2297,51.7457475380483,327.313922602329,0.8896278034557,32138.810188814,0
2297,51.7457475380483,327.313922602329,0.8896278034557,32138.810188814,0
2297,51.7457475380483,327.313922602329,0.8896278034557,32138.810188814,0
2298,21.9679633867277,315.555555555556,0.792699280568367,32122.1501115876,1
2298,21.9679633867277,315.555555555556,0.792699280568367,32122.1501115876,1
2298,21.9679633867277,315.555555555556,0.792699280568367,32122.1501115876,1
2299,0.0,322.370893760309,1.35103512727297,32372.2918069056,1
2299,0.0,322.370893760309,1.35103512727297,32372.2918069056,1
2299,0.0,322.370893760309,1.35103512727297,32372.2918069056,1
2310,0.0,445.0,3.26971387863159,34458.9512880863,1
2310,0.0,445.0,3.26971387863159,34458.9512880863,1
2310,0.0,445.0,3.26971387863159,34458.9512880863,1
2311,4.76190476190476,450.0,3.23367207941383,33550.8546043265,1
2311,4.76190476190476,450.0,3.23367207941383,33550.8546043265,1
2311,4.76190476190476,450.0,3.23367207941383,33550.8546043265,1
2312,1.98675496688742,463.75,1.82792428625773,32617.1305076846,1
2312,1.98675496688742,463.75,1.82792428625773,32617.1305076846,1
2312,1.98675496688742,463.75,1.82792428625773,32617.1305076846,1
2313,29.4258373205742,470.911718210752,2.32816718353166,32297.5012632108,1
2313,29.4258373205742,470.911718210752,2.32816718353166,32297.5012632108,1
2313,29.4258373205742,470.911718210752,2.32816718353166,32297.5012632108,1
2313,29.4258373205742,470.911718210752,2.32816718353166,32297.5012632108,1
2314,65.2550529355149,520.315789473684,3.34196091311118,30544.8523769835,0
2314,65.2550529355149,520.315789473684,3.34196091311118,30544.8523769835,0
2315,99.3744414655943,584.3,3.94372144475197,29572.5997492107,0
2315,99.3744414655943,584.3,3.94372144475197,29572.5997492107,0
2315,99.3744414655943,584.3,3.94372144475197,29572.5997492107,0
2316,93.0747922437673,561.691176470588,4.06907654668793,28602.2604897292,0
2316,93.0747922437673,561.691176470588,4.06907654668793,28602.2604897292,0
2316,93.0747922437673,561.691176470588,4.06907654668793,28602.2604897292,0
2317,89.7079276773296,583.507462686567,4.09358752905017,27634.0361568416,0
2317,89.7079276773296,583.507462686567,4.09358752905017,27634.0361568416,0
2317,89.7079276773296,583.507462686567,4.09358752905017,27634.0361568416,0
2318,98.5507246376812,674.189189189189,4.06777062581753,26668.1571075493,0
2318,98.5507246376812,674.189189189189,4.06777062581753,26668.1571075493,0
2318,98.5507246376812,674.189189189189,4.06777062581753,26668.1571075493,0
2319,98.5263157894737,621.363636363636,4.06028981444169,25704.8877202028,0
2319,98.5263157894737,621.363636363636,4.06028981444169,25704.8877202028,0
2319,98.5263157894737,621.363636363636,4.06028981444169,25704.8877202028,0
2320,100.0,615.357142857143,4.06262063088818,24901.2181805409,0
2320,100.0,615.357142857143,4.06262063088818,24901.2181805409,0
2320,100.0,615.357142857143,4.06262063088818,24901.2181805409,0
2323,100.0,1052.49499851821,4.02877056598663,21884.7857994875,0
2323,100.0,1052.49499851821,4.02877056598663,21884.7857994875,0
2323,100.0,1052.49499851821,4.02877056598663,21884.7857994875,0
2324,100.0,813.571428571429,4.02704103520682,20940.2602344086,0
2324,100.0,813.571428571429,4.02704103520682,20940.2602344086,0
2324,100.0,813.571428571429,4.02704103520682,20940.2602344086,0
2325,100.0,861.85,4.02637446975708,20001.1286651544,0
2325,100.0,861.85,4.02637446975708,20001.1286651544,0
2325,100.0,861.85,4.02637446975708,20001.1286651544,0
2326,100.0,1041.65,4.02630418052673,19068.1880910422,0
2326,100.0,1041.65,4.02630418052673,19068.1880910422,0
2326,100.0,1041.65,4.02630418052673,19068.1880910422,0
2327,100.0,1068.35,4.02317463378906,18142.3936202109,0
2327,100.0,1068.35,4.02317463378906,18142.3936202109,0
2327,100.0,1068.35,4.02317463378906,18142.3936202109,0
2328,100.0,1140.20765174381,4.02184915542603,17659.3669978063,0
2328,100.0,1140.20765174381,4.02184915542603,17659.3669978063,0
2328,100.0,1140.20765174381,4.02184915542603,17659.3669978063,0
2328,100.0,1140.20765174381,4.02184915542603,17659.3669978063,0
2329,100.0,1185.22222222222,4.0441025429071,16317.0997625582,0
2329,100.0,1185.22222222222,4.0441025429071,16317.0997625582,0
2329,100.0,1185.22222222222,4.0441025429071,16317.0997625582,0
2329,100.0,1185.22222222222,4.0441025429071,16317.0997625582,0
2330,100.0,1016.15789473684,4.07450944714232,15441.9587235779,0
2330,100.0,1016.15789473684,4.07450944714232,15441.9587235779,0
2330,100.0,1016.15789473684,4.07450944714232,15441.9587235779,0
2330,100.0,1016.15789473684,4.07450944714232,15441.9587235779,0
2331,99.4490358126722,1068.57142857143,4.08024518711622,15409.9565762398,0
2331,99.4490358126722,1068.57142857143,4.08024518711622,15409.9565762398,0
2331,99.4490358126722,1068.57142857143,4.08024518711622,15409.9565762398,0
2331,99.4490358126722,1068.57142857143,4.08024518711622,15409.9565762398,0
2332,100.0,944.45,4.1022063123703,13671.1262245358,0
2332,100.0,944.45,4.1022063123703,13671.1262245358,0
2332,100.0,944.45,4.1022063123703,13671.1262245358,0
2333,100.0,926.0,4.10715939483643,12823.8193001342,0
2333,100.0,926.0,4.10715939483643,12823.8193001342,0
2333,100.0,926.0,4.10715939483643,12823.8193001342,0
2334,100.0,1023.7,4.11099491081238,12000.0412765039,0
2334,100.0,1023.7,4.11099491081238,12000.0412765039,0
2334,100.0,1023.7,4.11099491081238,12000.0412765039,0
2335,100.0,1044.25,4.11080389004109,11533.6799188807,0
2335,100.0,1044.25,4.11080389004109,11533.6799188807,0
2335,100.0,1044.25,4.11080389004109,11533.6799188807,0
2340,100.0,393.75,3.69356527446229,7956.43675332257,0
2340,100.0,393.75,3.69356527446229,7956.43675332257,0
2341,69.6,370.0,2.88113683859507,7672.97446559924,0
2341,69.6,370.0,2.88113683859507,7672.97446559924,0
2342,32.6797385620915,335.0,1.36518388098859,7275.43238573908,0
2342,32.6797385620915,335.0,1.36518388098859,7275.43238573908,0
2550,33.5640138408304,375.0,3.26831634951309,26384.8146550448,0
2550,33.5640138408304,375.0,3.26831634951309,26384.8146550448,0
2551,41.4438502673797,360.892857142857,3.12437792886894,26280.2051306307,0
2551,41.4438502673797,360.892857142857,3.12437792886894,26280.2051306307,0
2552,46.8805704099822,363.269230769231,1.44339048284828,26647.7240178903,0
2552,46.8805704099822,363.269230769231,1.44339048284828,26647.7240178903,0
2561,11.8530884808013,327.5,1.80159644494977,32163.2881349051,1
2561,11.8530884808013,327.5,1.80159644494977,32163.2881349051,1
2561,11.8530884808013,327.5,1.80159644494977,32163.2881349051,1
2562,33.810888252149,349.193548387097,1.7894297675945,32664.2723317488,0
2562,33.810888252149,349.193548387097,1.7894297675945,32664.2723317488,0
2562,33.810888252149,349.193548387097,1.7894297675945,32664.2723317488,0
2562,33.810888252149,349.193548387097,1.7894297675945,32664.2723317488,0
2563,26.9230769230769,358.035714285714,2.34759802166642,33021.2153395722,1
2563,26.9230769230769,358.035714285714,2.34759802166642,33021.2153395722,1
2563,26.9230769230769,358.035714285714,2.34759802166642,33021.2153395722,1
2572,31.3840155945419,440.0,3.30584640544036,34554.7681948112,0
2572,31.3840155945419,440.0,3.30584640544036,34554.7681948112,0
2572,31.3840155945419,440.0,3.30584640544036,34554.7681948112,0
2574,5.70934256055363,494.807692307692,1.79062336580021,32292.8037671698,1
2574,5.70934256055363,494.807692307692,1.79062336580021,32292.8037671698,1
2575,35.8288770053476,515.773195876289,2.21696712862856,31310.9537437019,0
2575,35.8288770053476,515.773195876289,2.21696712862856,31310.9537437019,0
2576,93.7611408199644,559.9,3.37783058805466,30330.289704115,0
2576,93.7611408199644,559.9,3.37783058805466,30330.289704115,0
2576,93.7611408199644,559.9,3.37783058805466,30330.289704115,0
2577,86.159169550173,570.95,3.92509189720154,29350.9305258086,0
2577,86.159169550173,570.95,3.92509189720154,29350.9305258086,0
2577,86.159169550173,570.95,3.92509189720154,29350.9305258086,0
2578,89.8395721925134,636.45,4.03922650127411,28373.0113298915,0
2578,89.8395721925134,636.45,4.03922650127411,28373.0113298915,0
2578,89.8395721925134,636.45,4.03922650127411,28373.0113298915,0
2579,89.0374331550802,653.95,4.04252212247849,27396.6863164408,0
2579,89.0374331550802,653.95,4.04252212247849,27396.6863164408,0
2579,89.0374331550802,653.95,4.04252212247849,27396.6863164408,0
2580,99.4809688581315,724.6,4.0607460521698,26422.1322061025,0
2580,99.4809688581315,724.6,4.0607460521698,26422.1322061025,0
2580,99.4809688581315,724.6,4.0607460521698,26422.1322061025,0
2581,98.0392156862745,801.25,4.05399937343597,25449.5524422742,0
2581,98.0392156862745,801.25,4.05399937343597,25449.5524422742,0
2581,98.0392156862745,801.25,4.05399937343597,25449.5524422742,0
2582,100.0,746.717171717172,4.04511829062206,24479.1823537341,0
2582,100.0,746.717171717172,4.04511829062206,24479.1823537341,0
2582,100.0,746.717171717172,4.04511829062206,24479.1823537341,0
2583,100.0,721.122448979592,4.02517308587129,23511.2955385847,0
2583,100.0,721.122448979592,4.02517308587129,23511.2955385847,0
2583,100.0,721.122448979592,4.02517308587129,23511.2955385847,0
2584,100.0,1030.0,4.02515929426466,22546.2118125856,0
2584,100.0,1030.0,4.02515929426466,22546.2118125856,0
2584,100.0,1030.0,4.02515929426466,22546.2118125856,0
2585,100.0,1114.73684210526,4.02593373257846,21584.3071765873,0
2585,100.0,1114.73684210526,4.02593373257846,21584.3071765873,0
2585,100.0,1114.73684210526,4.02593373257846,21584.3071765873,0
2586,99.2214532871972,1069.75,4.02567547035217,20626.026410547,0
2586,99.2214532871972,1069.75,4.02567547035217,20626.026410547,0
2586,99.2214532871972,1069.75,4.02567547035217,20626.026410547,0
2587,98.7522281639929,886.8,4.02185972137451,19671.8991122842,0
2587,98.7522281639929,886.8,4.02185972137451,19671.8991122842,0
2587,98.7522281639929,886.8,4.02185972137451,19671.8991122842,0
2588,99.7326203208556,1069.6,4.01999139308929,18722.5602917761,0
2588,99.7326203208556,1069.6,4.01999139308929,18722.5602917761,0
2588,99.7326203208556,1069.6,4.01999139308929,18722.5602917761,0
2589,100.0,1217.5,4.01820661123346,17795.3276271769,0
2589,100.0,1217.5,4.01820661123346,17795.3276271769,0
2589,100.0,1217.5,4.01820661123346,17795.3276271769,0
2589,100.0,1217.5,4.01820661123346,17795.3276271769,0
2590,100.0,1177.19696969697,4.01992317312526,16841.4833749821,0
2590,100.0,1177.19696969697,4.01992317312526,16841.4833749821,0
2590,100.0,1177.19696969697,4.01992317312526,16841.4833749821,0
2590,100.0,1177.19696969697,4.01992317312526,16841.4833749821,0
2591,100.0,1195.27173913043,4.06333822537179,15911.8261511715,0
2591,100.0,1195.27173913043,4.06333822537179,15911.8261511715,0
2591,100.0,1195.27173913043,4.06333822537179,15911.8261511715,0
2591,100.0,1195.27173913043,4.06333822537179,15911.8261511715,0
2592,100.0,1093.18181818182,4.07839184625594,15415.5533420452,0
2592,100.0,1093.18181818182,4.07839184625594,15415.5533420452,0
2592,100.0,1093.18181818182,4.07839184625594,15415.5533420452,0
2592,100.0,1093.18181818182,4.07839184625594,15415.5533420452,0
2593,99.554367201426,977.3,4.09531864395142,14081.4597913608,0
2593,99.554367201426,977.3,4.09531864395142,14081.4597913608,0
2593,99.554367201426,977.3,4.09531864395142,14081.4597913608,0
2594,100.0,1038.8,4.09729960899353,13184.7699657983,0
2594,100.0,1038.8,4.09729960899353,13184.7699657983,0
2594,100.0,1038.8,4.09729960899353,13184.7699657983,0
2595,100.0,938.35,4.09994546394348,12304.0159397784,0
2595,100.0,938.35,4.09994546394348,12304.0159397784,0
2595,100.0,938.35,4.09994546394348,12304.0159397784,0
2596,100.0,769.95,4.10498035984039,11442.8780226665,0
2596,100.0,769.95,4.10498035984039,11442.8780226665,0
2596,100.0,769.95,4.10498035984039,11442.8780226665,0
2597,100.0,892.921348314607,4.10182811052922,10606.1353299366,0
2597,100.0,892.921348314607,4.10182811052922,10606.1353299366,0
2597,100.0,892.921348314607,4.10182811052922,10606.1353299366,0
2598,100.0,922.5,4.07016309725272,9991.01539275394,0
2598,100.0,922.5,4.07016309725272,9991.01539275394,0
2598,100.0,922.5,4.07016309725272,9991.01539275394,0
2601,100.0,622.9,3.86791815981873,7661.11632976197,0
2601,100.0,622.9,3.86791815981873,7661.11632976197,0
2602,73.992673992674,460.927835051546,3.59814858044287,7088.25455337558,0
2602,73.992673992674,460.927835051546,3.59814858044287,7088.25455337558,0
2603,59.2691622103387,428.913043478261,3.16049775147842,6841.67295372446,0
2603,59.2691622103387,428.913043478261,3.16049775147842,6841.67295372446,0
2604,17.1146953405018,334.592845387767,1.01156161590056,6776.11677467327,1
2604,17.1146953405018,334.592845387767,1.01156161590056,6776.11677467327,1
2605,14.5933014354067,324.286944309108,1.07238328300024,6122.69254044128,1
2605,14.5933014354067,324.286944309108,1.07238328300024,6122.69254044128,1
2606,100.0,315.0,1.79549217224121,6066.13145986486,0
2606,100.0,315.0,1.79549217224121,6066.13145986486,0
2823,48.2686253934942,342.631578947368,2.47239623781302,31471.0770087376,0
2823,48.2686253934942,342.631578947368,2.47239623781302,31471.0770087376,0
2823,48.2686253934942,342.631578947368,2.47239623781302,31471.0770087376,0
2824,80.2371541501976,358.25,2.5827681888939,31607.4510219991,0
2824,80.2371541501976,358.25,2.5827681888939,31607.4510219991,0
2824,80.2371541501976,358.25,2.5827681888939,31607.4510219991,0
2825,79.3103448275862,399.556962025316,2.81713913713149,32339.8005143434,0
2825,79.3103448275862,399.556962025316,2.81713913713149,32339.8005143434,0
2825,79.3103448275862,399.556962025316,2.81713913713149,32339.8005143434,0
2826,64.5600991325898,374.642857142857,3.03624316629401,33086.112290573,0
2826,64.5600991325898,374.642857142857,3.03624316629401,33086.112290573,0
2826,64.5600991325898,374.642857142857,3.03624316629401,33086.112290573,0
2827,55.7168784029038,370.0,3.14948586138283,34307.253500795,0
2827,55.7168784029038,370.0,3.14948586138283,34307.253500795,0
2827,55.7168784029038,370.0,3.14948586138283,34307.253500795,0
2828,100.0,370.0,3.29532443136112,34617.1501556406,0
2828,100.0,370.0,3.29532443136112,34617.1501556406,0
2828,100.0,370.0,3.29532443136112,34617.1501556406,0
2831,100.0,405.0,2.80618298053741,36441.197020675,0
2831,100.0,405.0,2.80618298053741,36441.197020675,0
2831,100.0,405.0,2.80618298053741,36441.197020675,0
2832,37.3737373737374,411.111111111111,1.48553234711289,36202.7717342872,0
2832,37.3737373737374,411.111111111111,1.48553234711289,36202.7717342872,0
